experiment,playerID,idsubj,period,session,group,player,cont,othercont,profit,preftype,sequencePC,belief,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,u,predictedcontribution,firstcont,initialbelief,Lcont,L2cont,L3cont,Lothercont,L2othercont,L3othercont
"Fischbaer & Gächter 2010",124,608,9,6,1,8,1,4,24.2,1,1,3,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2,6,1,1,1,1,5,4
"Fischbaer & Gächter 2010",124,608,10,6,5,8,1,1,20.2,1,1,3,0,0,0,1,2,2,3,3,4,4,5,6,6,7,7,8,8,9,10,10,10,2,1,2,6,1,1,1,4,1,5
"Fischbaer & Gächter 2010",125,609,1,6,6,9,0,6,26.8,1,1,10,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,10,0,10,,,,,,
"Fischbaer & Gächter 2010",125,609,2,6,3,9,0,9,30.8,1,1,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,0,10,0,,,6,,
"Fischbaer & Gächter 2010",125,609,3,6,2,9,0,8,29.6,1,1,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,7,0,10,0,0,,9,6,
"Fischbaer & Gächter 2010",125,609,4,6,1,9,0,5,26.4,1,1,7,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,7,0,10,0,0,0,8,9,6
"Fischbaer & Gächter 2010",125,609,5,6,6,9,0,4,24.4,1,1,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,0,10,0,0,0,5,8,9
"Fischbaer & Gächter 2010",125,609,6,6,5,9,0,9,30.8,1,1,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,0,10,0,0,0,4,5,8
"Fischbaer & Gächter 2010",125,609,7,6,3,9,0,5,26.4,1,1,6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,6,0,10,0,0,0,9,4,5
"Fischbaer & Gächter 2010",125,609,8,6,2,9,0,3,23.6,1,1,8,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,8,0,10,0,0,0,5,9,4
"Fischbaer & Gächter 2010",125,609,9,6,5,9,0,1,21.6,1,1,5,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,5,0,10,0,0,0,3,5,9
"Fischbaer & Gächter 2010",125,609,10,6,2,9,0,1,21.2,1,1,1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,0,10,0,0,0,1,3,5
"Fischbaer & Gächter 2010",126,610,1,6,3,10,10,7,22.8,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,,,,,,
"Fischbaer & Gächter 2010",126,610,2,6,6,10,10,5,20.4,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,10,,,7,,
"Fischbaer & Gächter 2010",126,610,3,6,3,10,4,7,25.6,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,10,10,,5,7,
"Fischbaer & Gächter 2010",126,610,4,6,1,10,6,3,20.4,3,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,4,10,10,7,5,7
"Fischbaer & Gächter 2010",126,610,5,6,5,10,8,9,25.6,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,6,4,10,3,7,5
"Fischbaer & Gächter 2010",126,610,6,6,1,10,10,2,16,3,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,8,6,4,9,3,7
"Fischbaer & Gächter 2010",126,610,7,6,4,10,4,1,18.4,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,10,8,6,2,9,3
"Fischbaer & Gächter 2010",126,610,8,6,2,10,2,2,21.6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,10,10,4,10,8,1,2,9
"Fischbaer & Gächter 2010",126,610,9,6,4,10,5,5,22.6,3,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,2,4,10,2,1,2
"Fischbaer & Gächter 2010",126,610,10,6,3,10,6,7,24.4,3,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,10,5,2,4,5,2,1
"Fischbaer & Gächter 2010",127,611,1,6,2,11,8,7,24,4,1,9,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,8,9,,,,,,
"Fischbaer & Gächter 2010",127,611,2,6,6,11,6,7,24.4,4,1,11,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,13,8,9,8,,,7,,
"Fischbaer & Gächter 2010",127,611,3,6,5,11,8,3,18.8,4,1,9,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,8,9,6,8,,7,7,
"Fischbaer & Gächter 2010",127,611,4,6,2,11,1,1,20.2,4,1,5,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,8,9,8,6,8,3,7,7
"Fischbaer & Gächter 2010",127,611,5,6,6,11,3,3,21.4,4,1,1,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,8,9,1,8,6,1,3,7
"Fischbaer & Gächter 2010",127,611,6,6,6,11,2,4,23.2,4,1,5,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,8,9,3,1,8,3,1,3
"Fischbaer & Gächter 2010",127,611,7,6,6,11,4,1,18.8,4,1,5,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,5,8,9,2,3,1,4,3,1
"Fischbaer & Gächter 2010",127,611,8,6,5,11,2,2,21.6,4,1,1,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,8,9,4,2,3,1,4,3
"Fischbaer & Gächter 2010",127,611,9,6,6,11,1,2,21.4,4,1,3,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,6,8,9,2,4,2,2,1,4
"Fischbaer & Gächter 2010",127,611,10,6,3,11,8,6,22.4,4,1,2,0,1,1,6,5,5,1,9,10,6,10,13,9,10,4,10,5,7,5,10,0,7,1,8,9,1,2,4,2,2,1
"Fischbaer & Gächter 2010",128,612,1,6,2,12,15,5,17,1,1,11,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,11,15,11,,,,,,
"Fischbaer & Gächter 2010",128,612,2,6,5,12,14,6,18.8,1,1,8,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,8,15,11,15,,,5,,
"Fischbaer & Gächter 2010",128,612,3,6,3,12,14,3,15.6,1,1,8,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,8,15,11,14,15,,6,5,
"Fischbaer & Gächter 2010",128,612,4,6,6,12,10,3,17.6,1,1,7,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,7,15,11,14,14,15,3,6,5
"Fischbaer & Gächter 2010",128,612,5,6,2,12,10,0,14.4,1,1,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,15,11,10,14,14,3,3,6
"Fischbaer & Gächter 2010",128,612,6,6,4,12,5,2,19,1,1,2,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,15,11,10,10,14,0,3,3
"Fischbaer & Gächter 2010",128,612,7,6,1,12,5,1,18.2,1,1,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,15,11,5,10,10,2,0,3
"Fischbaer & Gächter 2010",128,612,8,6,1,12,5,1,17.8,1,1,2,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,15,11,5,5,10,1,2,0
"Fischbaer & Gächter 2010",128,612,9,6,1,12,5,3,20.2,1,1,2,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,2,15,11,5,5,5,1,1,2
"Fischbaer & Gächter 2010",128,612,10,6,1,12,5,1,17.8,1,1,3,0,1,2,3,4,5,6,7,8,9,10,11,11,12,12,13,14,15,16,17,17,17,3,15,11,5,5,5,3,1,1
"Fischbaer & Gächter 2010",129,613,1,6,1,13,0,0,20,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,,,,,,
"Fischbaer & Gächter 2010",129,613,2,6,2,13,0,9,30.8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,,,0,,
"Fischbaer & Gächter 2010",129,613,3,6,1,13,0,7,28.4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,,9,0,
"Fischbaer & Gächter 2010",129,613,4,6,6,13,0,6,27.6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,7,9,0
"Fischbaer & Gächter 2010",129,613,5,6,4,13,0,2,22,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,6,7,9
"Fischbaer & Gächter 2010",129,613,6,6,3,13,0,7,28.8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,6,7
"Fischbaer & Gächter 2010",129,613,7,6,4,13,0,2,22.4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,7,2,6
"Fischbaer & Gächter 2010",129,613,8,6,1,13,0,2,22.8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,7,2
"Fischbaer & Gächter 2010",129,613,9,6,3,13,0,2,22,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,7
"Fischbaer & Gächter 2010",129,613,10,6,2,13,0,1,21.2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,2,2
"Fischbaer & Gächter 2010",130,614,1,6,1,14,0,0,20,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,,,,,
"Fischbaer & Gächter 2010",130,614,2,6,5,14,1,10,31.8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,,0,,
"Fischbaer & Gächter 2010",130,614,3,6,6,14,0,4,24.8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,,10,0,
"Fischbaer & Gächter 2010",130,614,4,6,5,14,1,2,21.4,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,4,10,0
"Fischbaer & Gächter 2010",130,614,5,6,6,14,0,4,24.4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2,4,10
"Fischbaer & Gächter 2010",130,614,6,6,2,14,0,7,28,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,4,2,4
"Fischbaer & Gächter 2010",130,614,7,6,5,14,1,5,25,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,7,4,2
"Fischbaer & Gächter 2010",130,614,8,6,1,14,0,2,22.8,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,5,7,4
"Fischbaer & Gächter 2010",130,614,9,6,3,14,0,2,22,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,5,7
"Fischbaer & Gächter 2010",130,614,10,6,3,14,0,9,30.4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,2,5
"Fischbaer & Gächter 2010",131,615,1,6,3,15,12,7,20.8,1,1,11,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,,,,,,
"Fischbaer & Gächter 2010",131,615,2,6,4,15,8,2,17.2,1,1,10,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,12,,,7,,
"Fischbaer & Gächter 2010",131,615,3,6,3,15,5,6,24.6,1,1,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,8,12,,2,7,
"Fischbaer & Gächter 2010",131,615,4,6,3,15,5,5,23,1,1,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,5,8,12,6,2,7
"Fischbaer & Gächter 2010",131,615,5,6,2,15,0,4,24.4,1,1,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,5,5,8,5,6,2
"Fischbaer & Gächter 2010",131,615,6,6,4,15,3,2,21,1,1,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,0,5,5,4,5,6
"Fischbaer & Gächter 2010",131,615,7,6,2,15,2,5,24.8,1,1,3,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,3,12,11,3,0,5,2,4,5
"Fischbaer & Gächter 2010",131,615,8,6,3,15,4,4,22.8,1,1,5,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,5,12,11,2,3,0,5,2,4
"Fischbaer & Gächter 2010",131,615,9,6,6,15,3,1,19.4,1,1,4,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,4,12,11,4,2,3,4,5,2
"Fischbaer & Gächter 2010",131,615,10,6,4,15,3,1,19.4,1,1,3,0,1,2,3,4,5,6,7,8,9,5,5,5,5,5,5,5,5,10,10,10,10,3,12,11,3,4,2,1,4,5
"Fischbaer & Gächter 2010",132,616,1,6,2,16,0,10,32,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,,,,,,
"Fischbaer & Gächter 2010",132,616,2,6,1,16,0,6,27.6,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,,,10,,
"Fischbaer & Gächter 2010",132,616,3,6,5,16,0,6,26.8,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,,6,10,
"Fischbaer & Gächter 2010",132,616,4,6,3,16,0,7,28,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,6,6,10
"Fischbaer & Gächter 2010",132,616,5,6,3,16,0,2,22,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,7,6,6
"Fischbaer & Gächter 2010",132,616,6,6,4,16,0,3,24,4,1,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,2,7,6
"Fischbaer & Gächter 2010",132,616,7,6,6,16,0,2,22.8,4,1,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,3,2,7
"Fischbaer & Gächter 2010",132,616,8,6,2,16,0,3,23.6,4,1,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,2,3,2
"Fischbaer & Gächter 2010",132,616,9,6,6,16,0,2,22.4,4,1,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,3,2,3
"Fischbaer & Gächter 2010",132,616,10,6,4,16,0,2,22.4,4,1,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,0,5,0,0,0,2,3,2
"Fischbaer & Gächter 2010",133,617,1,6,1,17,0,0,20,1,1,12,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,,,,,,
"Fischbaer & Gächter 2010",133,617,2,6,2,17,20,2,10.8,1,1,10,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,0,,,0,,
"Fischbaer & Gächter 2010",133,617,3,6,1,17,10,4,18.4,1,1,4,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,0,12,20,0,,2,0,
"Fischbaer & Gächter 2010",133,617,4,6,4,17,10,8,23.2,1,1,4,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,0,12,10,20,0,4,2,0
"Fischbaer & Gächter 2010",133,617,5,6,1,17,0,9,31.2,1,1,7,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,10,10,20,8,4,2
"Fischbaer & Gächter 2010",133,617,6,6,5,17,15,4,15.8,1,1,8,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,0,10,10,9,8,4
"Fischbaer & Gächter 2010",133,617,7,6,3,17,12,1,14.4,1,1,8,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,15,0,10,4,9,8
"Fischbaer & Gächter 2010",133,617,8,6,4,17,0,1,21.2,1,1,2,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,0,12,12,15,0,1,4,9
"Fischbaer & Gächter 2010",133,617,9,6,5,17,0,1,21.6,1,1,1,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,3,0,12,0,12,15,1,1,4
"Fischbaer & Gächter 2010",133,617,10,6,3,17,12,5,18.4,1,1,8,3,3,3,3,3,4,5,10,10,10,10,10,10,10,15,15,15,15,15,15,15,14,10,0,12,0,0,12,1,1,1
"Fischbaer & Gächter 2010",134,618,1,6,3,18,10,7,22.8,3,1,8,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,10,8,,,,,,
"Fischbaer & Gächter 2010",134,618,2,6,3,18,15,4,15.8,3,1,13,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,10,8,10,,,7,,
"Fischbaer & Gächter 2010",134,618,3,6,6,18,5,2,19.8,3,1,8,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,10,8,15,10,,4,7,
"Fischbaer & Gächter 2010",134,618,4,6,1,18,10,2,16.4,3,1,7,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,10,8,5,15,10,2,4,7
"Fischbaer & Gächter 2010",134,618,5,6,4,18,1,1,21,3,1,4,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,10,8,10,5,15,2,2,4
"Fischbaer & Gächter 2010",134,618,6,6,5,18,1,9,29.8,3,1,1,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,10,8,1,10,5,1,2,2
"Fischbaer & Gächter 2010",134,618,7,6,2,18,10,2,16.8,3,1,9,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,5,10,8,1,1,10,9,1,2
"Fischbaer & Gächter 2010",134,618,8,6,3,18,0,6,26.8,3,1,5,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,10,8,10,1,1,2,9,1
"Fischbaer & Gächter 2010",134,618,9,6,2,18,1,0,19.8,3,1,3,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,10,8,0,10,1,6,2,9
"Fischbaer & Gächter 2010",134,618,10,6,5,18,1,1,20.2,3,1,1,0,0,0,0,0,0,0,5,5,5,0,5,5,5,5,4,3,2,1,0,0,17,0,10,8,1,0,10,0,6,2
"Fischbaer & Gächter 2010",135,619,1,6,5,19,8,7,23.2,1,1,10,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,8,10,,,,,,
"Fischbaer & Gächter 2010",135,619,2,6,3,19,7,7,23.8,1,1,8,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,4,8,10,8,,,7,,
"Fischbaer & Gächter 2010",135,619,3,6,4,19,8,0,15.6,1,1,8,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,4,8,10,7,8,,7,7,
"Fischbaer & Gächter 2010",135,619,4,6,4,19,5,9,28.2,1,1,6,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,2,8,10,8,7,8,0,7,7
"Fischbaer & Gächter 2010",135,619,5,6,5,19,8,9,25.6,1,1,9,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,8,10,5,8,7,9,0,7
"Fischbaer & Gächter 2010",135,619,6,6,3,19,9,4,19.8,1,1,9,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,5,8,10,8,5,8,9,9,0
"Fischbaer & Gächter 2010",135,619,7,6,1,19,0,3,23.2,1,1,7,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,3,8,10,9,8,5,4,9,9
"Fischbaer & Gächter 2010",135,619,8,6,6,19,0,2,22,1,1,3,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,0,8,10,0,9,8,3,4,9
"Fischbaer & Gächter 2010",135,619,9,6,4,19,3,5,24.6,1,1,5,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,1,8,10,0,0,9,2,3,4
"Fischbaer & Gächter 2010",135,619,10,6,1,19,0,2,22.8,1,1,5,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,8,8,9,9,10,10,20,1,8,10,3,0,0,5,2,3
"Fischbaer & Gächter 2010",136,620,1,6,4,20,10,7,22,1,1,11,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,4,10,11,,,,,,
"Fischbaer & Gächter 2010",136,620,2,6,1,20,12,2,15.6,1,1,8,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,3,10,11,10,,,7,,
"Fischbaer & Gächter 2010",136,620,3,6,1,20,8,4,20.4,1,1,6,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,2,10,11,12,10,,2,7,
"Fischbaer & Gächter 2010",136,620,4,6,6,20,6,4,21.6,1,1,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,10,11,8,12,10,4,2,7
"Fischbaer & Gächter 2010",136,620,5,6,1,20,7,7,24.2,1,1,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,10,11,6,8,12,4,4,2
"Fischbaer & Gächter 2010",136,620,6,6,3,20,8,5,20.8,1,1,8,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,3,10,11,7,6,8,7,4,4
"Fischbaer & Gächter 2010",136,620,7,6,2,20,5,4,21.8,1,1,5,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,2,10,11,8,7,6,5,7,4
"Fischbaer & Gächter 2010",136,620,8,6,5,20,7,1,16.6,1,1,4,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,1,10,11,5,8,7,4,5,7
"Fischbaer & Gächter 2010",136,620,9,6,1,20,7,2,18.2,1,1,3,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,0,10,11,7,5,8,1,4,5
"Fischbaer & Gächter 2010",136,620,10,6,4,20,3,1,19.4,1,1,2,0,0,0,0,1,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,7,10,0,10,11,7,7,5,2,1,4
"Fischbaer & Gächter 2010",137,621,1,6,4,21,0,10,32,1,1,11,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,11,0,11,,,,,,
"Fischbaer & Gächter 2010",137,621,2,6,5,21,5,9,27.8,1,1,11,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,11,0,11,0,,,10,,
"Fischbaer & Gächter 2010",137,621,3,6,2,21,0,8,29.6,1,1,10,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,0,11,5,0,,9,10,
"Fischbaer & Gächter 2010",137,621,4,6,3,21,6,5,22,1,1,9,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,0,11,0,5,0,8,9,10
"Fischbaer & Gächter 2010",137,621,5,6,3,21,3,1,19,1,1,6,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,0,11,6,0,5,5,8,9
"Fischbaer & Gächter 2010",137,621,6,6,5,21,11,5,19.8,1,1,9,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,9,0,11,3,6,0,1,5,8
"Fischbaer & Gächter 2010",137,621,7,6,5,21,9,2,17,1,1,7,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,6,0,11,11,3,6,5,1,5
"Fischbaer & Gächter 2010",137,621,8,6,2,21,7,1,16.6,1,1,7,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,6,0,11,9,11,3,2,5,1
"Fischbaer & Gächter 2010",137,621,9,6,4,21,9,3,18.6,1,1,5,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,0,11,7,9,11,1,2,5
"Fischbaer & Gächter 2010",137,621,10,6,2,21,3,0,18.2,1,1,6,0,2,2,3,3,4,4,6,7,9,9,11,11,13,16,13,16,16,18,18,18,9,4,0,11,9,7,9,3,1,2
"Fischbaer & Gächter 2010",138,622,1,6,4,22,1,10,31,1,1,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1,7,,,,,,
"Fischbaer & Gächter 2010",138,622,2,6,6,22,2,8,28.4,1,1,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1,7,1,,,10,,
"Fischbaer & Gächter 2010",138,622,3,6,4,22,1,3,22.6,1,1,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,10,1,1,7,2,1,,8,10,
